,iata_departure,iata_arrival,seats,airline,group_col
18213,GIG,FOR,2418.0,GLO,"('FOR', 'GIG')"
18214,GIG,FOR,21120.0,GLO,"('FOR', 'GIG')"
18215,GIG,GIG,510.0,GLO,"('GIG', 'GIG')"
18216,GIG,GYN,372.0,GLO,"('GIG', 'GYN')"
18217,GIG,GRU,1206.0,GLO,"('GIG', 'GRU')"
18218,GIG,GRU,930.0,GLO,"('GIG', 'GRU')"
18219,GIG,GRU,22284.0,GLO,"('GIG', 'GRU')"
18220,GIG,JPA,744.0,GLO,"('GIG', 'JPA')"
18221,GIG,JPA,10224.0,GLO,"('GIG', 'JPA')"
18222,GIG,VCP,8696.0,GLO,"('GIG', 'VCP')"
18223,GIG,MCZ,2502.0,GLO,"('GIG', 'MCZ')"
18224,GIG,MCZ,8028.0,GLO,"('GIG', 'MCZ')"
18225,GIG,NVT,186.0,GLO,"('GIG', 'NVT')"
18226,GIG,NVT,9282.0,GLO,"('GIG', 'NVT')"
18227,GIG,POA,3534.0,GLO,"('GIG', 'POA')"
18228,GIG,POA,24896.0,GLO,"('GIG', 'POA')"
18229,GIG,BPS,186.0,GLO,"('BPS', 'GIG')"
18230,GIG,BPS,5532.0,GLO,"('BPS', 'GIG')"
18231,GIG,REC,5436.0,GLO,"('GIG', 'REC')"
18232,GIG,REC,24220.0,GLO,"('GIG', 'REC')"
18233,GIG,SDU,876.0,GLO,"('GIG', 'SDU')"
18234,GIG,NAT,1302.0,GLO,"('GIG', 'NAT')"
18235,GIG,NAT,15798.0,GLO,"('GIG', 'NAT')"
18236,GIG,SLZ,2604.0,GLO,"('GIG', 'SLZ')"
18237,GIG,SLZ,5574.0,GLO,"('GIG', 'SLZ')"
18238,GIG,CGH,648.0,GLO,"('CGH', 'GIG')"
18239,GIG,CGH,186.0,GLO,"('CGH', 'GIG')"
18240,GIG,CGH,21144.0,GLO,"('CGH', 'GIG')"
18241,GIG,SSA,7764.0,GLO,"('GIG', 'SSA')"
18242,GIG,SSA,29988.0,GLO,"('GIG', 'SSA')"
18243,GIG,UDI,186.0,GLO,"('GIG', 'UDI')"
18244,GIG,VIX,372.0,GLO,"('GIG', 'VIX')"
18245,GIG,VIX,15852.0,GLO,"('GIG', 'VIX')"
18246,GIG,SCL,176.0,GLO,"('GIG', 'SCL')"
18247,GIG,SCL,3168.0,GLO,"('GIG', 'SCL')"
18248,GIG,MVD,2288.0,GLO,"('GIG', 'MVD')"
18249,GYN,BSB,186.0,GLO,"('BSB', 'GYN')"
18250,GYN,BSB,4686.0,GLO,"('BSB', 'GYN')"
18251,GYN,CNF,186.0,GLO,"('CNF', 'GYN')"
18252,GYN,MAO,186.0,GLO,"('GYN', 'MAO')"
18253,GYN,FOR,4686.0,GLO,"('FOR', 'GYN')"
18254,GYN,GRU,186.0,GLO,"('GRU', 'GYN')"
18255,GYN,GRU,186.0,GLO,"('GRU', 'GYN')"
18256,GYN,GRU,18124.0,GLO,"('GRU', 'GYN')"
18257,GYN,BPS,930.0,GLO,"('BPS', 'GYN')"
18258,GYN,CGH,20400.0,GLO,"('CGH', 'GYN')"
18259,GRU,PUJ,3168.0,GLO,"('GRU', 'PUJ')"
18260,GRU,EZE,20832.0,GLO,"('EZE', 'GRU')"
18261,GRU,MDZ,176.0,GLO,"('GRU', 'MDZ')"
18262,GRU,MDZ,2288.0,GLO,"('GRU', 'MDZ')"
18263,GRU,BRC,1584.0,GLO,"('BRC', 'GRU')"
18264,GRU,AJU,696.0,GLO,"('AJU', 'GRU')"
18265,GRU,AJU,10576.0,GLO,"('AJU', 'GRU')"
18266,GRU,BEL,14970.0,GLO,"('BEL', 'GRU')"
18267,GRU,BSB,558.0,GLO,"('BSB', 'GRU')"
18268,GRU,BSB,786.0,GLO,"('BSB', 'GRU')"
18269,GRU,BSB,25352.0,GLO,"('BSB', 'GRU')"
18270,GRU,CNF,510.0,GLO,"('CNF', 'GRU')"
18271,GRU,CNF,558.0,GLO,"('CNF', 'GRU')"
18272,GRU,CNF,25014.0,GLO,"('CNF', 'GRU')"
18273,GRU,CGR,186.0,GLO,"('CGR', 'GRU')"
18274,GRU,CGR,14218.0,GLO,"('CGR', 'GRU')"
18275,GRU,XAP,536.0,GLO,"('GRU', 'XAP')"
18276,GRU,XAP,8388.0,GLO,"('GRU', 'XAP')"
18277,GRU,CLV,5168.0,GLO,"('CLV', 'GRU')"
18278,GRU,CWB,372.0,GLO,"('CWB', 'GRU')"
18279,GRU,CWB,372.0,GLO,"('CWB', 'GRU')"
18280,GRU,CWB,24266.0,GLO,"('CWB', 'GRU')"
18281,GRU,CXJ,2484.0,GLO,"('CXJ', 'GRU')"
18282,GRU,CGB,186.0,GLO,"('CGB', 'GRU')"
18283,GRU,CGB,372.0,GLO,"('CGB', 'GRU')"
18284,GRU,CGB,10268.0,GLO,"('CGB', 'GRU')"
18285,GRU,MAO,186.0,GLO,"('GRU', 'MAO')"
18286,GRU,MAO,11250.0,GLO,"('GRU', 'MAO')"
18287,GRU,IGU,3844.0,GLO,"('GRU', 'IGU')"
18288,GRU,IGU,15958.0,GLO,"('GRU', 'IGU')"
18289,GRU,FLN,558.0,GLO,"('FLN', 'GRU')"
18290,GRU,FLN,24904.0,GLO,"('FLN', 'GRU')"
18291,GRU,FOR,186.0,GLO,"('FOR', 'GRU')"
18292,GRU,FOR,696.0,GLO,"('FOR', 'GRU')"
18293,GRU,FOR,17420.0,GLO,"('FOR', 'GRU')"
18294,GRU,GIG,930.0,GLO,"('GIG', 'GRU')"
18295,GRU,GIG,1116.0,GLO,"('GIG', 'GRU')"
18296,GRU,GIG,21920.0,GLO,"('GIG', 'GRU')"
18297,GRU,GYN,186.0,GLO,"('GRU', 'GYN')"
18298,GRU,GYN,186.0,GLO,"('GRU', 'GYN')"
18299,GRU,GYN,18220.0,GLO,"('GRU', 'GYN')"
18300,GRU,GRU,372.0,GLO,"('GRU', 'GRU')"
18301,GRU,IOS,4278.0,GLO,"('GRU', 'IOS')"
18304,GRU,JPA,11718.0,GLO,"('GRU', 'JPA')"
18305,GRU,JDO,582.0,GLO,"('GRU', 'JDO')"
18306,GRU,JDO,5430.0,GLO,"('GRU', 'JDO')"
18307,GRU,JOI,138.0,GLO,"('GRU', 'JOI')"
18308,GRU,CPV,3912.0,GLO,"('CPV', 'GRU')"
18309,GRU,LDB,186.0,GLO,"('GRU', 'LDB')"
18310,GRU,LDB,4806.0,GLO,"('GRU', 'LDB')"
18311,GRU,MGF,372.0,GLO,"('GRU', 'MGF')"
18312,GRU,MGF,8178.0,GLO,"('GRU', 'MGF')"
18313,GRU,MOC,3174.0,GLO,"('GRU', 'MOC')"
18314,GRU,MCZ,6786.0,GLO,"('GRU', 'MCZ')"
18315,GRU,MCZ,13234.0,GLO,"('GRU', 'MCZ')"
18316,GRU,MCP,,GLO,"('GRU', 'MCP')"
18317,GRU,NVT,4926.0,GLO,"('GRU', 'NVT')"
18318,GRU,NVT,13746.0,GLO,"('GRU', 'NVT')"
18319,GRU,POA,558.0,GLO,"('GRU', 'POA')"
18320,GRU,POA,186.0,GLO,"('GRU', 'POA')"
18321,GRU,POA,31608.0,GLO,"('GRU', 'POA')"
18322,GRU,PNZ,696.0,GLO,"('GRU', 'PNZ')"
18323,GRU,PNZ,4974.0,GLO,"('GRU', 'PNZ')"
18324,GRU,BPS,6860.0,GLO,"('BPS', 'GRU')"
18325,GRU,BPS,9682.0,GLO,"('BPS', 'GRU')"
18326,GRU,REC,3714.0,GLO,"('GRU', 'REC')"
18327,GRU,REC,21552.0,GLO,"('GRU', 'REC')"
18328,GRU,SDU,3162.0,GLO,"('GRU', 'SDU')"
18329,GRU,SDU,28122.0,GLO,"('GRU', 'SDU')"
18330,GRU,NAT,558.0,GLO,"('GRU', 'NAT')"
18331,GRU,NAT,16104.0,GLO,"('GRU', 'NAT')"
18332,GRU,SLZ,4416.0,GLO,"('GRU', 'SLZ')"
18333,GRU,CGH,834.0,GLO,"('CGH', 'GRU')"
18334,GRU,SSA,6552.0,GLO,"('GRU', 'SSA')"
18335,GRU,SSA,21914.0,GLO,"('GRU', 'SSA')"
18336,GRU,THE,186.0,GLO,"('GRU', 'THE')"
18337,GRU,THE,8508.0,GLO,"('GRU', 'THE')"
18338,GRU,UDI,186.0,GLO,"('GRU', 'UDI')"
18339,GRU,UDI,186.0,GLO,"('GRU', 'UDI')"
18340,GRU,VIX,4092.0,GLO,"('GRU', 'VIX')"
18341,GRU,VIX,14382.0,GLO,"('GRU', 'VIX')"
18342,GRU,SCL,14432.0,GLO,"('GRU', 'SCL')"
18343,GRU,GYE,,GLO,"('GRU', 'GYE')"
18344,GRU,GYE,176.0,GLO,"('GRU', 'GYE')"
18345,GRU,UIO,176.0,GLO,"('GRU', 'UIO')"
18346,GRU,UIO,2288.0,GLO,"('GRU', 'UIO')"
18347,GRU,ASU,5168.0,GLO,"('ASU', 'GRU')"
18348,GRU,VVI,5408.0,GLO,"('GRU', 'VVI')"
18349,GRU,MVD,10912.0,GLO,"('GRU', 'MVD')"
18350,IOS,GRU,4278.0,GLO,"('GRU', 'IOS')"
18351,IOS,CGH,4878.0,GLO,"('CGH', 'IOS')"
18354,JPA,EZE,,GLO,"('EZE', 'JPA')"
18355,JPA,BSB,5556.0,GLO,"('BSB', 'JPA')"
18356,JPA,CNF,186.0,GLO,"('CNF', 'JPA')"
18357,JPA,GIG,744.0,GLO,"('GIG', 'JPA')"
18358,JPA,GIG,10158.0,GLO,"('GIG', 'JPA')"
18359,JPA,GRU,276.0,GLO,"('GRU', 'JPA')"
18360,JPA,GRU,138.0,GLO,"('GRU', 'JPA')"
18361,JPA,GRU,11154.0,GLO,"('GRU', 'JPA')"
18362,JPA,CPV,138.0,GLO,"('CPV', 'JPA')"
18363,JPA,MCZ,704.0,GLO,"('JPA', 'MCZ')"
18364,JPA,CGH,744.0,GLO,"('CGH', 'JPA')"
18365,JPA,SSA,5622.0,GLO,"('JPA', 'SSA')"
18366,JDO,GRU,630.0,GLO,"('GRU', 'JDO')"
18367,JDO,GRU,5382.0,GLO,"('GRU', 'JDO')"
18368,JOI,CGH,138.0,GLO,"('CGH', 'JOI')"
18369,JOI,CGH,4548.0,GLO,"('CGH', 'JOI')"
18370,JOI,CGH,9612.0,GLO,"('CGH', 'JOI')"
18371,CPV,GRU,3864.0,GLO,"('CPV', 'GRU')"
18372,VCP,BSB,14856.0,GLO,"('BSB', 'VCP')"
18373,VCP,FOR,2046.0,GLO,"('FOR', 'VCP')"
18374,VCP,GIG,186.0,GLO,"('GIG', 'VCP')"
18375,VCP,GIG,8510.0,GLO,"('GIG', 'VCP')"
18376,VCP,MCZ,744.0,GLO,"('MCZ', 'VCP')"
18377,VCP,BPS,744.0,GLO,"('BPS', 'VCP')"
18378,VCP,CGH,186.0,GLO,"('CGH', 'VCP')"
18379,VCP,SSA,2604.0,GLO,"('SSA', 'VCP')"
18380,LDB,CWB,186.0,GLO,"('CWB', 'LDB')"
18381,LDB,GRU,164.0,GLO,"('GRU', 'LDB')"
18382,LDB,GRU,186.0,GLO,"('GRU', 'LDB')"
18383,LDB,GRU,4642.0,GLO,"('GRU', 'LDB')"
18384,LDB,MGF,186.0,GLO,"('LDB', 'MGF')"
18385,LDB,CGH,15054.0,GLO,"('CGH', 'LDB')"
18386,MAB,BEL,138.0,GLO,"('BEL', 'MAB')"
18387,MAB,BSB,5162.0,GLO,"('BSB', 'MAB')"
18388,MGF,CWB,2750.0,GLO,"('CWB', 'MGF')"
18389,MGF,FLN,186.0,GLO,"('FLN', 'MGF')"
18390,MGF,GRU,186.0,GLO,"('GRU', 'MGF')"
18391,MGF,GRU,8170.0,GLO,"('GRU', 'MGF')"
18392,MGF,BPS,186.0,GLO,"('BPS', 'MGF')"
18393,MGF,CGH,4788.0,GLO,"('CGH', 'MGF')"
18394,MGF,CGH,11886.0,GLO,"('CGH', 'MGF')"
18395,MOC,GRU,3174.0,GLO,"('GRU', 'MOC')"
18396,MCZ,EZE,704.0,GLO,"('EZE', 'MCZ')"
18397,MCZ,BSB,4272.0,GLO,"('BSB', 'MCZ')"
18398,MCZ,BSB,8298.0,GLO,"('BSB', 'MCZ')"
18399,MCZ,GIG,2550.0,GLO,"('GIG', 'MCZ')"
18400,MCZ,GIG,7206.0,GLO,"('GIG', 'MCZ')"
18401,MCZ,GRU,6504.0,GLO,"('GRU', 'MCZ')"
18402,MCZ,GRU,13366.0,GLO,"('GRU', 'MCZ')"
18403,MCZ,VCP,744.0,GLO,"('MCZ', 'VCP')"
18404,MCZ,BPS,186.0,GLO,"('BPS', 'MCZ')"
18405,MCZ,REC,186.0,GLO,"('MCZ', 'REC')"
18406,MCZ,CGH,4092.0,GLO,"('CGH', 'MCZ')"
18407,MCZ,CGH,6582.0,GLO,"('CGH', 'MCZ')"
18408,MCZ,SSA,372.0,GLO,"('MCZ', 'SSA')"
18409,MCP,BEL,9672.0,GLO,"('BEL', 'MCP')"
18410,MCP,BSB,2928.0,GLO,"('BSB', 'MCP')"
18411,MCP,GRU,,GLO,"('GRU', 'MCP')"
18412,NVT,GIG,372.0,GLO,"('GIG', 'NVT')"
18413,NVT,GIG,9288.0,GLO,"('GIG', 'NVT')"
18414,NVT,GRU,5064.0,GLO,"('GRU', 'NVT')"
18415,NVT,GRU,14352.0,GLO,"('GRU', 'NVT')"
18416,NVT,JOI,186.0,GLO,"('JOI', 'NVT')"
18417,NVT,SDU,2088.0,GLO,"('NVT', 'SDU')"
18418,NVT,CGH,1020.0,GLO,"('CGH', 'NVT')"
18419,NVT,CGH,25650.0,GLO,"('CGH', 'NVT')"
18420,POA,EZE,528.0,GLO,"('EZE', 'POA')"
18421,POA,BSB,13890.0,GLO,"('BSB', 'POA')"
18422,POA,CNF,168.0,GLO,"('CNF', 'POA')"
18423,POA,XAP,138.0,GLO,"('POA', 'XAP')"
18424,POA,CLV,558.0,GLO,"('CLV', 'POA')"
18425,POA,CWB,744.0,GLO,"('CWB', 'POA')"
18426,POA,CWB,15450.0,GLO,"('CWB', 'POA')"
18427,POA,FLN,186.0,GLO,"('FLN', 'POA')"
18428,POA,FOR,186.0,GLO,"('FOR', 'POA')"
18429,POA,GIG,3810.0,GLO,"('GIG', 'POA')"
18430,POA,GIG,25142.0,GLO,"('GIG', 'POA')"
18431,POA,GRU,186.0,GLO,"('GRU', 'POA')"
18432,POA,GRU,882.0,GLO,"('GRU', 'POA')"
18433,POA,GRU,31406.0,GLO,"('GRU', 'POA')"
18434,POA,VCP,186.0,GLO,"('POA', 'VCP')"
18435,POA,BPS,3348.0,GLO,"('BPS', 'POA')"
18436,POA,SDU,558.0,GLO,"('POA', 'SDU')"
18437,POA,SDU,16152.0,GLO,"('POA', 'SDU')"
18438,POA,CGH,324.0,GLO,"('CGH', 'POA')"
18439,POA,CGH,414.0,GLO,"('CGH', 'POA')"
18440,POA,CGH,51114.0,GLO,"('CGH', 'POA')"
18441,POA,SSA,138.0,GLO,"('POA', 'SSA')"
18442,POA,VIX,186.0,GLO,"('POA', 'VIX')"
18443,PMW,BSB,138.0,GLO,"('BSB', 'PMW')"
18444,PMW,BSB,14844.0,GLO,"('BSB', 'PMW')"
18445,PMW,MAO,186.0,GLO,"('MAO', 'PMW')"
18446,PMW,BPS,186.0,GLO,"('BPS', 'PMW')"
18447,PMW,THE,186.0,GLO,"('PMW', 'THE')"
18448,PNZ,CNF,186.0,GLO,"('CNF', 'PNZ')"
18449,PNZ,GRU,696.0,GLO,"('GRU', 'PNZ')"
18450,PNZ,GRU,4974.0,GLO,"('GRU', 'PNZ')"
18451,BPS,AJU,186.0,GLO,"('AJU', 'BPS')"
18452,BPS,BEL,186.0,GLO,"('BEL', 'BPS')"
18453,BPS,BSB,1302.0,GLO,"('BPS', 'BSB')"
18454,BPS,BSB,5766.0,GLO,"('BPS', 'BSB')"
18455,BPS,CNF,558.0,GLO,"('BPS', 'CNF')"
18456,BPS,CNF,8136.0,GLO,"('BPS', 'CNF')"
18457,BPS,CGR,186.0,GLO,"('BPS', 'CGR')"
18458,BPS,CWB,558.0,GLO,"('BPS', 'CWB')"
18459,BPS,CGB,372.0,GLO,"('BPS', 'CGB')"
18460,BPS,MAO,,GLO,"('BPS', 'MAO')"
18461,BPS,IGU,186.0,GLO,"('BPS', 'IGU')"
18462,BPS,FLN,1302.0,GLO,"('BPS', 'FLN')"
18463,BPS,FOR,186.0,GLO,"('BPS', 'FOR')"
18464,BPS,GIG,372.0,GLO,"('BPS', 'GIG')"
18465,BPS,GIG,5208.0,GLO,"('BPS', 'GIG')"
18466,BPS,GYN,558.0,GLO,"('BPS', 'GYN')"
18467,BPS,GRU,9836.0,GLO,"('BPS', 'GRU')"
18468,BPS,GRU,10240.0,GLO,"('BPS', 'GRU')"
18469,BPS,VCP,744.0,GLO,"('BPS', 'VCP')"
18470,BPS,MGF,186.0,GLO,"('BPS', 'MGF')"
18471,BPS,MCZ,186.0,GLO,"('BPS', 'MCZ')"
18472,BPS,POA,2604.0,GLO,"('BPS', 'POA')"
18473,BPS,PMW,372.0,GLO,"('BPS', 'PMW')"
18474,BPS,PNZ,186.0,GLO,"('BPS', 'PNZ')"
18475,BPS,REC,558.0,GLO,"('BPS', 'REC')"
18476,BPS,SDU,1440.0,GLO,"('BPS', 'SDU')"
18477,BPS,RAO,744.0,GLO,"('BPS', 'RAO')"
18478,BPS,NAT,,GLO,"('BPS', 'NAT')"
18479,BPS,SLZ,186.0,GLO,"('BPS', 'SLZ')"
18480,BPS,CGH,648.0,GLO,"('BPS', 'CGH')"
18481,BPS,CGH,5382.0,GLO,"('BPS', 'CGH')"
18482,BPS,SSA,372.0,GLO,"('BPS', 'SSA')"
18483,BPS,UDI,1116.0,GLO,"('BPS', 'UDI')"
18484,BPS,VIX,186.0,GLO,"('BPS', 'VIX')"
18485,PVH,BSB,5622.0,GLO,"('BSB', 'PVH')"
18486,PVH,MAO,5160.0,GLO,"('MAO', 'PVH')"
18487,RBR,BSB,8370.0,GLO,"('BSB', 'RBR')"
18488,RBR,CZS,186.0,GLO,"('CZS', 'RBR')"
18489,RBR,CZS,4386.0,GLO,"('CZS', 'RBR')"
18490,RBR,MAO,2136.0,GLO,"('MAO', 'RBR')"
18491,REC,EZE,528.0,GLO,"('EZE', 'REC')"
18492,REC,BSB,15244.0,GLO,"('BSB', 'REC')"
18493,REC,FEN,552.0,GLO,"('FEN', 'REC')"
18494,REC,FEN,6624.0,GLO,"('FEN', 'REC')"
18495,REC,FOR,186.0,GLO,"('FOR', 'REC')"
18496,REC,FOR,14784.0,GLO,"('FOR', 'REC')"
18497,REC,GIG,5154.0,GLO,"('GIG', 'REC')"
18498,REC,GIG,25262.0,GLO,"('GIG', 'REC')"
18499,REC,GRU,3762.0,GLO,"('GRU', 'REC')"
18500,REC,GRU,21980.0,GLO,"('GRU', 'REC')"
18501,REC,POA,176.0,GLO,"('POA', 'REC')"
18502,REC,BPS,186.0,GLO,"('BPS', 'REC')"
18503,REC,NAT,186.0,GLO,"('NAT', 'REC')"
18504,REC,CGH,510.0,GLO,"('CGH', 'REC')"
18505,REC,CGH,25884.0,GLO,"('CGH', 'REC')"
18506,REC,SSA,186.0,GLO,"('REC', 'SSA')"
18507,REC,SCL,352.0,GLO,"('REC', 'SCL')"
18508,REC,MVD,704.0,GLO,"('MVD', 'REC')"
18509,SDU,BSB,3384.0,GLO,"('BSB', 'SDU')"
18510,SDU,BSB,35370.0,GLO,"('BSB', 'SDU')"
18511,SDU,CNF,14376.0,GLO,"('CNF', 'SDU')"
18512,SDU,CWB,552.0,GLO,"('CWB', 'SDU')"
18513,SDU,CWB,10956.0,GLO,"('CWB', 'SDU')"
18514,SDU,FLN,1812.0,GLO,"('FLN', 'SDU')"
18515,SDU,GIG,138.0,GLO,"('GIG', 'SDU')"
18516,SDU,GRU,186.0,GLO,"('GRU', 'SDU')"
18517,SDU,GRU,2976.0,GLO,"('GRU', 'SDU')"
18518,SDU,GRU,26760.0,GLO,"('GRU', 'SDU')"
18519,SDU,NVT,2088.0,GLO,"('NVT', 'SDU')"
18520,SDU,POA,558.0,GLO,"('POA', 'SDU')"
18521,SDU,POA,17058.0,GLO,"('POA', 'SDU')"
18522,SDU,BPS,1254.0,GLO,"('BPS', 'SDU')"
18523,SDU,CGH,138.0,GLO,"('CGH', 'SDU')"
18524,SDU,CGH,138.0,GLO,"('CGH', 'SDU')"
18525,SDU,CGH,106866.0,GLO,"('CGH', 'SDU')"
18526,SDU,SSA,5424.0,GLO,"('SDU', 'SSA')"
18527,SDU,VIX,2550.0,GLO,"('SDU', 'VIX')"
18528,SDU,VIX,17922.0,GLO,"('SDU', 'VIX')"
18529,RAO,BPS,744.0,GLO,"('BPS', 'RAO')"
18530,NAT,EZE,704.0,GLO,"('EZE', 'NAT')"
18531,NAT,BSB,5526.0,GLO,"('BSB', 'NAT')"
18532,NAT,FOR,6090.0,GLO,"('FOR', 'NAT')"
18533,NAT,GIG,1302.0,GLO,"('GIG', 'NAT')"
18534,NAT,GIG,15560.0,GLO,"('GIG', 'NAT')"
18535,NAT,GRU,744.0,GLO,"('GRU', 'NAT')"
18536,NAT,GRU,15886.0,GLO,"('GRU', 'NAT')"
18537,NAT,CGH,2976.0,GLO,"('CGH', 'NAT')"
18538,NAT,SSA,4926.0,GLO,"('NAT', 'SSA')"
18539,SLZ,BSB,972.0,GLO,"('BSB', 'SLZ')"
18540,SLZ,BSB,10488.0,GLO,"('BSB', 'SLZ')"
18541,SLZ,FOR,186.0,GLO,"('FOR', 'SLZ')"
18542,SLZ,FOR,3996.0,GLO,"('FOR', 'SLZ')"
18543,SLZ,GIG,2322.0,GLO,"('GIG', 'SLZ')"
18544,SLZ,GIG,5526.0,GLO,"('GIG', 'SLZ')"
18545,SLZ,GRU,4554.0,GLO,"('GRU', 'SLZ')"
18546,SLZ,BPS,372.0,GLO,"('BPS', 'SLZ')"
18547,STM,BEL,10644.0,GLO,"('BEL', 'STM')"
18548,STM,BSB,,GLO,"('BSB', 'STM')"
18549,STM,MAO,4644.0,GLO,"('MAO', 'STM')"
18550,STM,FOR,,GLO,"('FOR', 'STM')"
18551,CGH,AJU,5766.0,GLO,"('AJU', 'CGH')"
18552,CGH,AJU,5088.0,GLO,"('AJU', 'CGH')"
18553,CGH,BSB,48654.0,GLO,"('BSB', 'CGH')"
18554,CGH,CNF,372.0,GLO,"('CGH', 'CNF')"
18555,CGH,CNF,35826.0,GLO,"('CGH', 'CNF')"
18556,CGH,CGR,9858.0,GLO,"('CGH', 'CGR')"
18557,CGH,CLV,2232.0,GLO,"('CGH', 'CLV')"
18558,CGH,CWB,30384.0,GLO,"('CGH', 'CWB')"
18559,CGH,CXJ,138.0,GLO,"('CGH', 'CXJ')"
18560,CGH,CXJ,6762.0,GLO,"('CGH', 'CXJ')"
18561,CGH,CGB,4974.0,GLO,"('CGB', 'CGH')"
18562,CGH,CGB,186.0,GLO,"('CGB', 'CGH')"
18563,CGH,PPB,10548.0,GLO,"('CGH', 'PPB')"
18564,CGH,IGU,9252.0,GLO,"('CGH', 'IGU')"
18565,CGH,IGU,5622.0,GLO,"('CGH', 'IGU')"
18566,CGH,FLN,26718.0,GLO,"('CGH', 'FLN')"
18567,CGH,FOR,1116.0,GLO,"('CGH', 'FOR')"
18568,CGH,FOR,6366.0,GLO,"('CGH', 'FOR')"
18569,CGH,GIG,186.0,GLO,"('CGH', 'GIG')"
18570,CGH,GIG,19962.0,GLO,"('CGH', 'GIG')"
18571,CGH,GYN,20256.0,GLO,"('CGH', 'GYN')"
18572,CGH,GRU,510.0,GLO,"('CGH', 'GRU')"
18573,CGH,IOS,4878.0,GLO,"('CGH', 'IOS')"
18574,CGH,JPA,744.0,GLO,"('CGH', 'JPA')"
18575,CGH,JOI,4548.0,GLO,"('CGH', 'JOI')"
18576,CGH,JOI,9426.0,GLO,"('CGH', 'JOI')"
18577,CGH,LDB,15240.0,GLO,"('CGH', 'LDB')"
18578,CGH,MGF,4788.0,GLO,"('CGH', 'MGF')"
18579,CGH,MGF,11700.0,GLO,"('CGH', 'MGF')"
18580,CGH,MCZ,4230.0,GLO,"('CGH', 'MCZ')"
18581,CGH,MCZ,6672.0,GLO,"('CGH', 'MCZ')"
18582,CGH,NVT,1068.0,GLO,"('CGH', 'NVT')"
18583,CGH,NVT,26352.0,GLO,"('CGH', 'NVT')"
18584,CGH,POA,372.0,GLO,"('CGH', 'POA')"
18585,CGH,POA,4830.0,GLO,"('CGH', 'POA')"
18586,CGH,POA,46914.0,GLO,"('CGH', 'POA')"
18587,CGH,BPS,648.0,GLO,"('BPS', 'CGH')"
18588,CGH,BPS,5580.0,GLO,"('BPS', 'CGH')"
18589,CGH,REC,372.0,GLO,"('CGH', 'REC')"
18590,CGH,REC,26166.0,GLO,"('CGH', 'REC')"
18591,CGH,SDU,276.0,GLO,"('CGH', 'SDU')"
18592,CGH,SDU,106356.0,GLO,"('CGH', 'SDU')"
18593,CGH,NAT,2976.0,GLO,"('CGH', 'NAT')"
18594,CGH,CGH,324.0,GLO,"('CGH', 'CGH')"
18595,CGH,SSA,5670.0,GLO,"('CGH', 'SSA')"
18596,CGH,SSA,27708.0,GLO,"('CGH', 'SSA')"
18597,CGH,UDI,16026.0,GLO,"('CGH', 'UDI')"
18598,CGH,VIX,15138.0,GLO,"('CGH', 'VIX')"
18599,CGH,IZA,4974.0,GLO,"('CGH', 'IZA')"
18600,SSA,EZE,704.0,GLO,"('EZE', 'SSA')"
18601,SSA,AJU,186.0,GLO,"('AJU', 'SSA')"
18602,SSA,BSB,4836.0,GLO,"('BSB', 'SSA')"
18603,SSA,BSB,14592.0,GLO,"('BSB', 'SSA')"
18604,SSA,CNF,138.0,GLO,"('CNF', 'SSA')"
18605,SSA,CNF,5342.0,GLO,"('CNF', 'SSA')"
18606,SSA,CWB,186.0,GLO,"('CWB', 'SSA')"
18607,SSA,FOR,13878.0,GLO,"('FOR', 'SSA')"
18608,SSA,GIG,7296.0,GLO,"('GIG', 'SSA')"
18609,SSA,GIG,30126.0,GLO,"('GIG', 'SSA')"
18610,SSA,GRU,6504.0,GLO,"('GRU', 'SSA')"
18611,SSA,GRU,21428.0,GLO,"('GRU', 'SSA')"
18612,SSA,JPA,5622.0,GLO,"('JPA', 'SSA')"
18613,SSA,VCP,2556.0,GLO,"('SSA', 'VCP')"
18614,SSA,POA,186.0,GLO,"('POA', 'SSA')"
18615,SSA,BPS,372.0,GLO,"('BPS', 'SSA')"
18616,SSA,BPS,696.0,GLO,"('BPS', 'SSA')"
18617,SSA,SDU,5622.0,GLO,"('SDU', 'SSA')"
18618,SSA,NAT,4878.0,GLO,"('NAT', 'SSA')"
18619,SSA,CGH,10044.0,GLO,"('CGH', 'SSA')"
18620,SSA,CGH,23544.0,GLO,"('CGH', 'SSA')"
18621,SSA,VIX,4764.0,GLO,"('SSA', 'VIX')"
18622,THE,BSB,10368.0,GLO,"('BSB', 'THE')"
18623,THE,FOR,2370.0,GLO,"('FOR', 'THE')"
18624,THE,GRU,186.0,GLO,"('GRU', 'THE')"
18625,THE,GRU,8580.0,GLO,"('GRU', 'THE')"
18626,THE,BPS,186.0,GLO,"('BPS', 'THE')"
18627,UDI,BEL,186.0,GLO,"('BEL', 'UDI')"
18628,UDI,BSB,186.0,GLO,"('BSB', 'UDI')"
18629,UDI,CGB,186.0,GLO,"('CGB', 'UDI')"
18630,UDI,FLN,186.0,GLO,"('FLN', 'UDI')"
18631,UDI,GIG,372.0,GLO,"('GIG', 'UDI')"
18632,UDI,PMW,186.0,GLO,"('PMW', 'UDI')"
18633,UDI,BPS,1116.0,GLO,"('BPS', 'UDI')"
18634,UDI,CGH,16212.0,GLO,"('CGH', 'UDI')"
