,destination,canonical_destination
844,https://en.wikipedia.org/wiki/Deer_Lake_Airport,https://en.wikipedia.org/wiki/Deer_Lake_Airport
848,https://en.wikipedia.org/wiki/North_Spirit_Lake_Airport,https://en.wikipedia.org/wiki/North_Spirit_Lake_Airport
849,https://en.wikipedia.org/wiki/Norway_House_Airport,https://en.wikipedia.org/wiki/Norway_House_Airport
851,https://en.wikipedia.org/wiki/Pikangikum_Airport,https://en.wikipedia.org/wiki/Pikangikum_Airport
853,https://en.wikipedia.org/wiki/St._Theresa_Point_Airport,https://en.wikipedia.org/wiki/St._Theresa_Point_Airport
854,https://en.wikipedia.org/wiki/Sandy_Lake_Airport,https://en.wikipedia.org/wiki/Sandy_Lake_Airport
865,https://en.wikipedia.org/wiki/Hamilton_International_Airport,https://en.wikipedia.org/wiki/John_C._Munro_Hamilton_International_Airport
866,https://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport,https://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport
897,https://en.wikipedia.org/wiki/Billy_Bishop_Toronto_City_Airport,https://en.wikipedia.org/wiki/Billy_Bishop_Toronto_City_Airport
899,https://en.wikipedia.org/wiki/Jardines_del_Rey_Airport,https://en.wikipedia.org/wiki/Jardines_del_Rey_Airport
912,https://en.wikipedia.org/wiki/Sydney/J.A._Douglas_McCurdy_Airport,https://en.wikipedia.org/wiki/JA_Douglas_McCurdy_Sydney_Airport
914,https://en.wikipedia.org/wiki/Deer_Lake_Regional_Airport,https://en.wikipedia.org/wiki/Deer_Lake_Regional_Airport
915,https://en.wikipedia.org/wiki/Halifax_International_Airport,https://en.wikipedia.org/wiki/Halifax_Stanfield_International_Airport
916,https://en.wikipedia.org/wiki/Mont-Joli_Airport,https://en.wikipedia.org/wiki/Mont-Joli_Airport
917,https://en.wikipedia.org/wiki/Ottawa_International_Airport,https://en.wikipedia.org/wiki/Ottawa_Macdonald%E2%80%93Cartier_International_Airport
919,https://en.wikipedia.org/wiki/Wabush_Airport,https://en.wikipedia.org/wiki/Wabush_Airport
924,https://en.wikipedia.org/wiki/Gregorio_Luper%C3%B3n_International_Airport,https://en.wikipedia.org/wiki/Gregorio_Luper%C3%B3n_International_Airport
934,https://en.wikipedia.org/wiki/CFB_Goose_Bay,https://en.wikipedia.org/wiki/CFB_Goose_Bay
937,https://en.wikipedia.org/wiki/Montr%C3%A9al-Trudeau_International_Airport,https://en.wikipedia.org/wiki/Montr%C3%A9al%E2%80%93Trudeau_International_Airport
939,https://en.wikipedia.org/wiki/Toronto-Pearson,https://en.wikipedia.org/wiki/Toronto_Pearson_International_Airport
941,https://en.wikipedia.org/wiki/Gander_International_Airport,https://en.wikipedia.org/wiki/Gander_International_Airport
943,https://en.wikipedia.org/wiki/Moncton_Airport,https://en.wikipedia.org/wiki/Greater_Moncton_Rom%C3%A9o_LeBlanc_International_Airport
944,https://en.wikipedia.org/wiki/St._Anthony_Airport,https://en.wikipedia.org/wiki/St._Anthony_Airport
954,https://en.wikipedia.org/wiki/Fogo_Aerodrome,https://en.wikipedia.org/wiki/Fogo_Aerodrome
955,https://en.wikipedia.org/wiki/Churchill_Falls_Airport,https://en.wikipedia.org/wiki/Churchill_Falls_Airport
962,https://en.wikipedia.org/wiki/Makkovik_Airport,https://en.wikipedia.org/wiki/Makkovik_Airport
963,https://en.wikipedia.org/wiki/Nain_Airport,https://en.wikipedia.org/wiki/Nain_Airport
964,https://en.wikipedia.org/wiki/Natuashish_Airport,https://en.wikipedia.org/wiki/Natuashish_Airport
965,https://en.wikipedia.org/wiki/Postville_Airport,https://en.wikipedia.org/wiki/Postville_Airport
966,https://en.wikipedia.org/wiki/Rigolet_Airport,https://en.wikipedia.org/wiki/Rigolet_Airport
968,https://en.wikipedia.org/wiki/Hopedale_Airport,https://en.wikipedia.org/wiki/Hopedale_Airport
973,https://en.wikipedia.org/wiki/Black_Tickle_Airport,https://en.wikipedia.org/wiki/Black_Tickle_Airport
974,https://en.wikipedia.org/wiki/Cartwright_Airport,https://en.wikipedia.org/wiki/Cartwright_Airport
975,https://en.wikipedia.org/wiki/Charlottetown_Airport_(Labrador),https://en.wikipedia.org/wiki/Charlottetown_Airport_(Labrador)
976,https://en.wikipedia.org/wiki/Fox_Harbour_Airport,https://en.wikipedia.org/wiki/Fox_Harbour_Airport
978,https://en.wikipedia.org/wiki/Port_Hope_Simpson_Airport,https://en.wikipedia.org/wiki/Port_Hope_Simpson_Airport
980,https://en.wikipedia.org/wiki/Williams_Harbour_Airport,https://en.wikipedia.org/wiki/Williams_Harbour_Airport
987,https://en.wikipedia.org/wiki/Voisey%27s_Bay_Aerodrome,https://en.wikipedia.org/wiki/Voisey%27s_Bay_Aerodrome
994,https://en.wikipedia.org/wiki/Blanc-Sablon_Airport,https://en.wikipedia.org/wiki/Lourdes-de-Blanc-Sablon_Airport
1000,https://en.wikipedia.org/wiki/Montr%C3%A9al-Pierre_Elliott_Trudeau_International_Airport,https://en.wikipedia.org/wiki/Montr%C3%A9al%E2%80%93Trudeau_International_Airport
1002,https://en.wikipedia.org/wiki/Saint-Pierre_Airport,https://en.wikipedia.org/wiki/Saint-Pierre_Airport
1024,https://en.wikipedia.org/wiki/Tampa_International_Airport,https://en.wikipedia.org/wiki/Tampa_International_Airport
1027,https://en.wikipedia.org/wiki/Schefferville_Airport,https://en.wikipedia.org/wiki/Schefferville_Airport
1028,https://en.wikipedia.org/wiki/Charlo_Airport,https://en.wikipedia.org/wiki/Charlo_Airport
1032,https://en.wikipedia.org/wiki/Moncton_International_Airport,https://en.wikipedia.org/wiki/Greater_Moncton_Rom%C3%A9o_LeBlanc_International_Airport
1036,https://en.wikipedia.org/wiki/CFB_Bagotville,https://en.wikipedia.org/wiki/CFB_Bagotville
1037,https://en.wikipedia.org/wiki/Sept-%C3%8Eles_Airport,https://en.wikipedia.org/wiki/Sept-%C3%8Eles_Airport
1040,https://en.wikipedia.org/wiki/Baie-Comeau_Airport,https://en.wikipedia.org/wiki/Baie-Comeau_Airport
1042,https://en.wikipedia.org/wiki/Montreal_Saint-Hubert_Longueuil_Airport,https://en.wikipedia.org/wiki/Montreal_Saint-Hubert_Longueuil_Airport
1046,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport
1047,https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport,https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport
1048,https://en.wikipedia.org/wiki/Norman_Wells_Airport,https://en.wikipedia.org/wiki/Norman_Wells_Airport
1050,https://en.wikipedia.org/wiki/Tulita_Airport,https://en.wikipedia.org/wiki/Tulita_Airport
1052,https://en.wikipedia.org/wiki/Colville_Lake_Airport,https://en.wikipedia.org/wiki/Colville_Lake/Tommy_Kochon_Aerodrome
1053,https://en.wikipedia.org/wiki/Inuvik_Airport,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport
1069,https://en.wikipedia.org/wiki/Dawson_City_Airport,https://en.wikipedia.org/wiki/Dawson_City_Airport
1070,https://en.wikipedia.org/wiki/Old_Crow_Airport,https://en.wikipedia.org/wiki/Old_Crow_Airport
1074,https://en.wikipedia.org/wiki/Paulatuk_(Nora_Aliqatchialuk_Ruben)_Airport,https://en.wikipedia.org/wiki/Paulatuk_(Nora_Aliqatchialuk_Ruben)_Airport
1075,https://en.wikipedia.org/wiki/Sachs_Harbour_(David_Nasogaluak_Jr._Saaryuaq)_Airport,https://en.wikipedia.org/wiki/Sachs_Harbour_(David_Nasogaluak_Jr._Saaryuaq)_Airport
1076,https://en.wikipedia.org/wiki/Ulukhaktok/Holman_Airport,https://en.wikipedia.org/wiki/Ulukhaktok/Holman_Airport
1077,https://en.wikipedia.org/wiki/Fort_McPherson_Airport,https://en.wikipedia.org/wiki/Fort_McPherson_Airport
1078,https://en.wikipedia.org/wiki/Aklavik/Freddie_Carmichael_Airport,https://en.wikipedia.org/wiki/Aklavik/Freddie_Carmichael_Airport
1085,https://en.wikipedia.org/wiki/Colville_Lake/Tommy_Kochon_Aerodrome,https://en.wikipedia.org/wiki/Colville_Lake/Tommy_Kochon_Aerodrome
1086,https://en.wikipedia.org/wiki/D%C3%A9line_Airport,https://en.wikipedia.org/wiki/D%C3%A9line_Airport
1099,https://en.wikipedia.org/wiki/Kugluktuk_Airport,https://en.wikipedia.org/wiki/Kugluktuk_Airport
1107,https://en.wikipedia.org/wiki/Whitehorse_Airport,https://en.wikipedia.org/wiki/Erik_Nielsen_Whitehorse_International_Airport
1108,https://en.wikipedia.org/wiki/Fort_Simpson_Airport,https://en.wikipedia.org/wiki/Fort_Simpson_Airport
1109,https://en.wikipedia.org/wiki/Gam%C3%A8t%C3%AC/Rae_Lakes_Airport,https://en.wikipedia.org/wiki/Gam%C3%A8t%C3%AC/Rae_Lakes_Airport
1111,https://en.wikipedia.org/wiki/Lutselk%27e_Airport,https://en.wikipedia.org/wiki/Lutselk%27e_Airport
1112,https://en.wikipedia.org/wiki/Wekwe%C3%A8t%C3%AC_Airport,https://en.wikipedia.org/wiki/Wekwe%C3%A8t%C3%AC_Airport
1113,https://en.wikipedia.org/wiki/What%C3%AC_Airport,https://en.wikipedia.org/wiki/What%C3%AC_Airport
1115,https://en.wikipedia.org/wiki/Cambridge_Bay_Airport,https://en.wikipedia.org/wiki/Cambridge_Bay_Airport
1118,https://en.wikipedia.org/wiki/Gjoa_Haven_Airport,https://en.wikipedia.org/wiki/Gjoa_Haven_Airport
1121,https://en.wikipedia.org/wiki/Iqaluit_Airport,https://en.wikipedia.org/wiki/Iqaluit_Airport
1122,https://en.wikipedia.org/wiki/Kugaaruk_Airport,https://en.wikipedia.org/wiki/Kugaaruk_Airport
1126,https://en.wikipedia.org/wiki/Taloyoak_Airport,https://en.wikipedia.org/wiki/Taloyoak_Airport
1155,https://en.wikipedia.org/wiki/Fort_Lauderdale-Hollywood_International_Airport,https://en.wikipedia.org/wiki/Fort_Lauderdale%E2%80%93Hollywood_International_Airport
1156,https://en.wikipedia.org/wiki/Frank_Pa%C3%ADs_Airport,https://en.wikipedia.org/wiki/Frank_Pa%C3%ADs_Airport
1165,https://en.wikipedia.org/wiki/Washington%E2%80%93National,https://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport
1183,https://en.wikipedia.org/wiki/Vilo_Acu%C3%B1a_Airport,https://en.wikipedia.org/wiki/Vilo_Acu%C3%B1a_Airport
1202,https://en.wikipedia.org/wiki/Baker_Lake_Airport,https://en.wikipedia.org/wiki/Baker_Lake_Airport
1203,https://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport,https://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport
1207,https://en.wikipedia.org/wiki/Whale_Cove_Airport,https://en.wikipedia.org/wiki/Whale_Cove_Airport
1209,https://en.wikipedia.org/wiki/Meadowbank_Aerodrome,https://en.wikipedia.org/wiki/Meadowbank_Aerodrome
1218,https://en.wikipedia.org/wiki/Arviat_Airport,https://en.wikipedia.org/wiki/Arviat_Airport
1225,https://en.wikipedia.org/wiki/Pangnirtung_Airport,https://en.wikipedia.org/wiki/Pangnirtung_Airport
1231,https://en.wikipedia.org/wiki/Repulse_Bay_Airport,https://en.wikipedia.org/wiki/Naujaat_Airport
1241,https://en.wikipedia.org/wiki/Resolute_Bay_Airport,https://en.wikipedia.org/wiki/Resolute_Bay_Airport
1243,https://en.wikipedia.org/wiki/Igloolik_Airport,https://en.wikipedia.org/wiki/Igloolik_Airport
1245,https://en.wikipedia.org/wiki/Hall_Beach_Airport,https://en.wikipedia.org/wiki/Hall_Beach_Airport
1247,https://en.wikipedia.org/wiki/Arctic_Bay_Airport,https://en.wikipedia.org/wiki/Arctic_Bay_Airport
1248,https://en.wikipedia.org/wiki/Cape_Dorset_Airport,https://en.wikipedia.org/wiki/Cape_Dorset_Airport
1249,https://en.wikipedia.org/wiki/Clyde_River_Airport,https://en.wikipedia.org/wiki/Clyde_River_Airport
1252,https://en.wikipedia.org/wiki/Mary_River_Aerodrome,https://en.wikipedia.org/wiki/Mary_River_Aerodrome
1254,https://en.wikipedia.org/wiki/Nuuk_Airport,https://en.wikipedia.org/wiki/Nuuk_Airport
1255,https://en.wikipedia.org/wiki/Ottawa_Airport,https://en.wikipedia.org/wiki/Ottawa_Macdonald%E2%80%93Cartier_International_Airport
1257,https://en.wikipedia.org/wiki/Pond_Inlet_Airport,https://en.wikipedia.org/wiki/Pond_Inlet_Airport
1258,https://en.wikipedia.org/wiki/Qikiqtarjuaq_Airport,https://en.wikipedia.org/wiki/Qikiqtarjuaq_Airport
1265,https://en.wikipedia.org/wiki/Kimmirut_Airport,https://en.wikipedia.org/wiki/Kimmirut_Airport
1267,https://en.wikipedia.org/wiki/Kuujjuaq_Airport,https://en.wikipedia.org/wiki/Kuujjuaq_Airport
1300,https://en.wikipedia.org/wiki/Coral_Harbour_Airport,https://en.wikipedia.org/wiki/Coral_Harbour_Airport
1301,https://en.wikipedia.org/wiki/Naujaat_Airport,https://en.wikipedia.org/wiki/Naujaat_Airport
1307,https://en.wikipedia.org/wiki/Montr%C3%A9al%E2%80%93Mirabel_International_Airport,https://en.wikipedia.org/wiki/Montr%C3%A9al%E2%80%93Mirabel_International_Airport
1308,https://en.wikipedia.org/wiki/Val-d%27Or_Airport,https://en.wikipedia.org/wiki/Val-d%27Or_Airport
1316,https://en.wikipedia.org/wiki/Grise_Fiord_Airport,https://en.wikipedia.org/wiki/Grise_Fiord_Airport
1320,https://en.wikipedia.org/wiki/Akulivik_Airport,https://en.wikipedia.org/wiki/Akulivik_Airport
1321,https://en.wikipedia.org/wiki/Inukjuak_Airport,https://en.wikipedia.org/wiki/Inukjuak_Airport
1322,https://en.wikipedia.org/wiki/Ivujivik_Airport,https://en.wikipedia.org/wiki/Ivujivik_Airport
1323,https://en.wikipedia.org/wiki/Kuujjuarapik_Airport,https://en.wikipedia.org/wiki/Kuujjuarapik_Airport
1325,https://en.wikipedia.org/wiki/Puvirnituq_Airport,https://en.wikipedia.org/wiki/Puvirnituq_Airport
1326,https://en.wikipedia.org/wiki/Salluit_Airport,https://en.wikipedia.org/wiki/Salluit_Airport
1327,https://en.wikipedia.org/wiki/Umiujaq_Airport,https://en.wikipedia.org/wiki/Umiujaq_Airport
1341,https://en.wikipedia.org/wiki/Fort_Albany_Airport,https://en.wikipedia.org/wiki/Fort_Albany_Airport
1342,https://en.wikipedia.org/wiki/Kashechewan_Airport,https://en.wikipedia.org/wiki/Kashechewan_Airport
1343,https://en.wikipedia.org/wiki/Moosonee_Airport,https://en.wikipedia.org/wiki/Moosonee_Airport
1344,https://en.wikipedia.org/wiki/Peawanuck_Airport,https://en.wikipedia.org/wiki/Peawanuck_Airport
1345,https://en.wikipedia.org/wiki/Timmins/Victor_M._Power_Airport,https://en.wikipedia.org/wiki/Timmins_Victor_M._Power_Airport
1351,https://en.wikipedia.org/wiki/Sioux_Lookout_Airport,https://en.wikipedia.org/wiki/Sioux_Lookout_Airport
1354,https://en.wikipedia.org/wiki/Big_Trout_Lake_Airport,https://en.wikipedia.org/wiki/Big_Trout_Lake_Airport
1355,https://en.wikipedia.org/wiki/Bearskin_Lake_Airport,https://en.wikipedia.org/wiki/Bearskin_Lake_Airport
1357,https://en.wikipedia.org/wiki/Angling_Lake/Wapekeka_Airport,https://en.wikipedia.org/wiki/Angling_Lake/Wapekeka_Airport
1358,https://en.wikipedia.org/wiki/Fort_Severn_Airport,https://en.wikipedia.org/wiki/Fort_Severn_Airport
1359,https://en.wikipedia.org/wiki/Kasabonika_Airport,https://en.wikipedia.org/wiki/Kasabonika_Airport
1367,https://en.wikipedia.org/wiki/Poplar_Hill_Airport,https://en.wikipedia.org/wiki/Poplar_Hill_Airport
1370,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport
1376,https://en.wikipedia.org/wiki/Attawapiskat_Airport,https://en.wikipedia.org/wiki/Attawapiskat_Airport
1389,https://en.wikipedia.org/wiki/Nakina_Airport,https://en.wikipedia.org/wiki/Nakina_Airport
1390,https://en.wikipedia.org/wiki/Lansdowne_House_Airport,https://en.wikipedia.org/wiki/Lansdowne_House_Airport
1391,https://en.wikipedia.org/wiki/Ogoki_Post_Airport,https://en.wikipedia.org/wiki/Ogoki_Post_Airport
1392,https://en.wikipedia.org/wiki/Thunder_Bay_Airport,https://en.wikipedia.org/wiki/Thunder_Bay_International_Airport
1393,https://en.wikipedia.org/wiki/Pickle_Lake_Airport,https://en.wikipedia.org/wiki/Pickle_Lake_Airport
1394,https://en.wikipedia.org/wiki/Summer_Beaver_Airport,https://en.wikipedia.org/wiki/Summer_Beaver_Airport
1395,https://en.wikipedia.org/wiki/Webequie_Airport,https://en.wikipedia.org/wiki/Webequie_Airport
1424,https://en.wikipedia.org/wiki/St._Pete%E2%80%93Clearwater_International_Airport,https://en.wikipedia.org/wiki/St._Pete%E2%80%93Clearwater_International_Airport
1438,https://en.wikipedia.org/wiki/Dryden_Regional_Airport,https://en.wikipedia.org/wiki/Dryden_Regional_Airport
1445,https://en.wikipedia.org/wiki/Fort_Hope_Airport,https://en.wikipedia.org/wiki/Fort_Hope_Airport
1488,https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport
1489,https://en.wikipedia.org/wiki/Sudbury_Airport,https://en.wikipedia.org/wiki/Sudbury_Airport
1512,https://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport,https://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport
1526,https://en.wikipedia.org/wiki/Saman%C3%A1_El_Catey_International_Airport,https://en.wikipedia.org/wiki/Saman%C3%A1_El_Catey_International_Airport
1544,https://en.wikipedia.org/wiki/Fredericton_International_Airport,https://en.wikipedia.org/wiki/Fredericton_International_Airport
1546,https://en.wikipedia.org/wiki/Greater_Moncton_International_Airport,https://en.wikipedia.org/wiki/Greater_Moncton_Rom%C3%A9o_LeBlanc_International_Airport
1566,https://en.wikipedia.org/wiki/Washington_Dulles_International_Airport,https://en.wikipedia.org/wiki/Dulles_International_Airport
1572,https://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,https://en.wikipedia.org/wiki/Southwest_Florida_International_Airport
1622,https://en.wikipedia.org/wiki/Sachigo_Lake_Airport,https://en.wikipedia.org/wiki/Sachigo_Lake_Airport
1628,https://en.wikipedia.org/wiki/Greater_Sudbury_Airport,https://en.wikipedia.org/wiki/Sudbury_Airport
1642,https://en.wikipedia.org/wiki/Round_Lake_(Weagamow_Lake)_Airport,https://en.wikipedia.org/wiki/Round_Lake_(Weagamow_Lake)_Airport
1646,https://en.wikipedia.org/wiki/Cat_Lake_Airport,https://en.wikipedia.org/wiki/Cat_Lake_Airport
1662,https://en.wikipedia.org/wiki/Slate_Falls_Airport,https://en.wikipedia.org/wiki/Slate_Falls_Airport
1666,https://en.wikipedia.org/wiki/Kingfisher_Lake_Airport,https://en.wikipedia.org/wiki/Kingfisher_Lake_Airport
1676,https://en.wikipedia.org/wiki/North_Bay/Jack_Garland_Airport,https://en.wikipedia.org/wiki/North_Bay/Jack_Garland_Airport
1689,https://en.wikipedia.org/wiki/Muskrat_Dam_Airport,https://en.wikipedia.org/wiki/Muskrat_Dam_Airport
1713,https://en.wikipedia.org/wiki/Rouyn-Noranda_Airport,https://en.wikipedia.org/wiki/Rouyn-Noranda_Airport
1724,https://en.wikipedia.org/wiki/Midway_International_Airport,https://en.wikipedia.org/wiki/Midway_International_Airport
1738,https://en.wikipedia.org/wiki/Mont_Tremblant_International_Airport,https://en.wikipedia.org/wiki/Mont-Tremblant_International_Airport
1742,https://en.wikipedia.org/wiki/Grantley_Adams_International_Airport,https://en.wikipedia.org/wiki/Grantley_Adams_International_Airport
1744,https://en.wikipedia.org/wiki/El_Dorado_International_Airport,https://en.wikipedia.org/wiki/El_Dorado_International_Airport
1745,https://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport,https://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport
1748,https://en.wikipedia.org/wiki/Dallas_Fort_Worth_International_Airport,https://en.wikipedia.org/wiki/Dallas_Fort_Worth_International_Airport
